model,idx,label,leaf_area,on_leaf,concentration,on_leaf_matched,concentration_matched,correct
Scratch CNN,376,Tomato___Bacterial_spot,0.41339111328125,0.7727081775665283,1.8691940307617188,0.6551721692085266,1.5848723649978638,True
Scratch CNN,377,Corn_(maize)___Northern_Leaf_Blight,0.66363525390625,0.45571470260620117,0.6866945624351501,0.5246498584747314,0.7905696034431458,True
Scratch CNN,378,Tomato___Tomato_mosaic_virus,0.212890625,0.2847480773925781,1.3375322818756104,0.2374599725008011,1.1154083013534546,True
Scratch CNN,379,Tomato___Bacterial_spot,0.51776123046875,0.6273273825645447,1.2116152048110962,0.6213380098342896,1.2000473737716675,True
Scratch CNN,380,Tomato___Spider_mites Two-spotted_spider_mite,0.349365234375,0.05978528410196304,0.17112545669078827,0.2114860564470291,0.605343759059906,False
Scratch CNN,381,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
Scratch CNN,382,Cherry_(including_sour)___Powdery_mildew,0.5250244140625,0.7418559193611145,1.4129931926727295,0.7686260938644409,1.4639816284179688,True
Scratch CNN,383,Blueberry___healthy,0.425537109375,0.12306633591651917,0.28920236229896545,0.2385852187871933,0.560668408870697,True
Scratch CNN,384,Orange___Haunglongbing_(Citrus_greening),0.36614990234375,0.616560161113739,1.6839009523391724,0.5914072394371033,1.6152052879333496,True
Scratch CNN,385,Orange___Haunglongbing_(Citrus_greening),0.46453857421875,0.5211805701255798,1.121931791305542,0.4864315986633301,1.0471285581588745,True
Scratch CNN,386,Soybean___healthy,0.64215087890625,0.9904133677482605,1.5423375368118286,0.8702512979507446,1.3552131652832031,True
Scratch CNN,387,"Pepper,_bell___Bacterial_spot",0.60821533203125,0.9829282760620117,1.6160860061645508,0.8588414788246155,1.4120681285858154,True
Scratch CNN,388,Soybean___healthy,0.51873779296875,0.9185598492622375,1.7707594633102417,0.8113628625869751,1.5641098022460938,True
Scratch CNN,389,Grape___Black_rot,0.49969482421875,0.8712050914764404,1.7434743642807007,0.7236087322235107,1.448101282119751,True
Scratch CNN,390,Tomato___Septoria_leaf_spot,0.459228515625,0.22574126720428467,0.4915663003921509,0.33285415172576904,0.7248116135597229,True
Scratch CNN,391,Tomato___Bacterial_spot,0.50274658203125,0.45106205344200134,0.8971956372261047,0.49048441648483276,0.9756096601486206,True
DenseNet-121,360,"Pepper,_bell___healthy",0.54583740234375,0.7169723510742188,1.3135273456573486,0.6998586058616638,1.2821741104125977,True
DenseNet-121,361,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,0.55548095703125,0.660895586013794,1.1897717714309692,0.6402827501296997,1.1526637077331543,True
DenseNet-121,362,Soybean___healthy,0.5531005859375,0.701378345489502,1.2680846452713013,0.6808609962463379,1.2309894561767578,True
DenseNet-121,363,Cherry_(including_sour)___healthy,0.42364501953125,0.41399621963500977,0.9772243499755859,0.4168885052204132,0.9840514659881592,True
DenseNet-121,364,Corn_(maize)___healthy,0.99993896484375,0.9999625086784363,1.000023603439331,0.999955952167511,1.0000170469284058,True
DenseNet-121,365,Potato___Late_blight,0.5113525390625,0.550629734992981,1.076810359954834,0.546280026435852,1.068304181098938,True
DenseNet-121,366,Grape___Black_rot,0.42779541015625,0.5663874745368958,1.3239680528640747,0.5659065246582031,1.3228437900543213,True
DenseNet-121,367,Potato___Early_blight,0.5489501953125,0.24289192259311676,0.44246622920036316,0.3034314215183258,0.5527485609054565,True
DenseNet-121,368,Strawberry___Leaf_scorch,0.5040283203125,0.14056824147701263,0.27888956665992737,0.16941872239112854,0.336129367351532,True
DenseNet-121,369,Potato___Late_blight,0.54962158203125,0.2039438933134079,0.37106236815452576,0.2837631106376648,0.516288161277771,True
DenseNet-121,370,Corn_(maize)___Northern_Leaf_Blight,0.6343994140625,0.5053476691246033,0.7965764999389648,0.48557692766189575,0.7654120326042175,True
DenseNet-121,371,Orange___Haunglongbing_(Citrus_greening),0.3524169921875,0.4892774522304535,1.38834810256958,0.46776100993156433,1.327294111251831,True
DenseNet-121,372,Potato___Late_blight,0.4971923828125,0.27619680762290955,0.5555129647254944,0.3229428231716156,0.6495329141616821,True
DenseNet-121,373,Blueberry___healthy,0.24786376953125,0.3202191889286041,1.2919161319732666,0.314321368932724,1.2681214809417725,True
DenseNet-121,374,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.32720947265625,0.44475263357162476,1.3592290878295898,0.44014015793800354,1.3451327085494995,True
DenseNet-121,375,Tomato___Septoria_leaf_spot,0.36224365234375,0.36205485463142395,0.999478816986084,0.3560981750488281,0.9830349683761597,True
DenseNet-121,376,Tomato___Bacterial_spot,0.41339111328125,0.355440229177475,0.8598158359527588,0.3699776828289032,0.8949821591377258,True
DenseNet-121,377,Corn_(maize)___Northern_Leaf_Blight,0.66363525390625,0.39368653297424316,0.5932272672653198,0.42407381534576416,0.6390163898468018,True
DenseNet-121,378,Tomato___Tomato_mosaic_virus,0.212890625,0.20871755480766296,0.9803980588912964,0.21524043381214142,1.0110375881195068,True
DenseNet-121,379,Tomato___Bacterial_spot,0.51776123046875,0.4822119176387787,0.9313403367996216,0.48111337423324585,0.929218590259552,True
DenseNet-121,380,Tomato___Spider_mites Two-spotted_spider_mite,0.349365234375,0.5218893885612488,1.4938217401504517,0.49302685260772705,1.4112075567245483,True
DenseNet-121,381,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,382,Cherry_(including_sour)___Powdery_mildew,0.5250244140625,0.5340708494186401,1.01723051071167,0.5302768349647522,1.0100041627883911,True
DenseNet-121,383,Blueberry___healthy,0.425537109375,0.4477660655975342,1.0522373914718628,0.44343698024749756,1.0420641899108887,True
DenseNet-121,384,Orange___Haunglongbing_(Citrus_greening),0.36614990234375,0.41898730397224426,1.1443053483963013,0.41096624732017517,1.122398853302002,True
DenseNet-121,385,Orange___Haunglongbing_(Citrus_greening),0.46453857421875,0.45272377133369446,0.9745665788650513,0.45740774273872375,0.984649658203125,True
DenseNet-121,386,Soybean___healthy,0.64215087890625,0.7580322027206421,1.1804580688476562,0.7487291097640991,1.1659706830978394,True
DenseNet-121,387,"Pepper,_bell___Bacterial_spot",0.60821533203125,0.5167943835258484,0.8496898412704468,0.4798547625541687,0.7889553904533386,True
DenseNet-121,388,Soybean___healthy,0.51873779296875,0.5961909294128418,1.1493107080459595,0.576938271522522,1.1121963262557983,True
DenseNet-121,389,Grape___Black_rot,0.49969482421875,0.6422049403190613,1.2851942777633667,0.6220718622207642,1.244903564453125,True
DenseNet-121,390,Tomato___Septoria_leaf_spot,0.459228515625,0.6123886108398438,1.3335161209106445,0.5921265482902527,1.2893941402435303,True
DenseNet-121,391,Tomato___Bacterial_spot,0.50274658203125,0.6245303153991699,1.242236852645874,0.6110244393348694,1.2153726816177368,True
Scratch CNN,392,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
Scratch CNN,393,Corn_(maize)___Northern_Leaf_Blight,0.564453125,0.9233652949333191,1.6358582973480225,0.9013733267784119,1.5968966484069824,True
Scratch CNN,394,Corn_(maize)___Northern_Leaf_Blight,1.0,1.0,1.0,1.0,1.0,True
Scratch CNN,395,Corn_(maize)___healthy,0.99993896484375,0.9999480843544006,1.0000091791152954,0.9999407529830933,1.0000017881393433,True
Scratch CNN,396,Apple___Cedar_apple_rust,0.37127685546875,0.4322512149810791,1.1642287969589233,0.4604058563709259,1.240060806274414,True
Scratch CNN,397,Tomato___Spider_mites Two-spotted_spider_mite,0.3326416015625,0.45204785466194153,1.3589637279510498,0.41232478618621826,1.2395466566085815,True
Scratch CNN,398,Orange___Haunglongbing_(Citrus_greening),0.5374755859375,0.41713324189186096,0.7760971188545227,0.4590783715248108,0.8541380763053894,True
Scratch CNN,399,Peach___Bacterial_spot,0.2744140625,0.34554523229599,1.2592110633850098,0.3192564845085144,1.1634114980697632,True
Scratch CNN,400,Peach___Bacterial_spot,0.46124267578125,0.3279188871383667,0.7109465599060059,0.27075397968292236,0.587009847164154,True
Scratch CNN,401,Apple___healthy,0.4141845703125,0.34794896841049194,0.8400819301605225,0.32262375950813293,0.7789371609687805,True
Scratch CNN,402,Soybean___healthy,0.48870849609375,0.7278846502304077,1.489404559135437,0.6794743537902832,1.390346884727478,True
Scratch CNN,403,Grape___Esca_(Black_Measles),0.48480224609375,0.3585491180419922,0.7395780682563782,0.4644770622253418,0.9580752849578857,True
Scratch CNN,404,Grape___Black_rot,0.3914794921875,0.647201418876648,1.653219223022461,0.5548927783966064,1.4174249172210693,True
Scratch CNN,405,Peach___Bacterial_spot,0.56304931640625,0.6443837881088257,1.144453525543213,0.6411449909210205,1.138701319694519,True
Scratch CNN,406,Soybean___healthy,0.47784423828125,0.7722512483596802,1.6161149740219116,0.6845487952232361,1.4325772523880005,True
Scratch CNN,407,Soybean___healthy,0.48394775390625,0.7962045073509216,1.6452282667160034,0.7110723853111267,1.4693164825439453,True
Scratch CNN,408,Apple___Black_rot,0.5338134765625,0.5594771504402161,1.0480761528015137,0.47383368015289307,0.887639045715332,True
Scratch CNN,409,Raspberry___healthy,0.4530029296875,0.5564026832580566,1.2282540798187256,0.5340113043785095,1.1788252592086792,True
Scratch CNN,410,Soybean___healthy,0.45465087890625,0.29783251881599426,0.6550796031951904,0.331013023853302,0.7280597686767578,False
Scratch CNN,411,Orange___Haunglongbing_(Citrus_greening),0.44989013671875,0.6193231344223022,1.3766096830368042,0.5891236662864685,1.3094834089279175,True
Scratch CNN,412,Tomato___Septoria_leaf_spot,0.246826171875,0.3016341030597687,1.2220507860183716,0.2939176559448242,1.1907880306243896,True
Scratch CNN,413,Apple___healthy,0.458984375,0.8574826717376709,1.8682175874710083,0.7935926914215088,1.7290189266204834,True
Scratch CNN,414,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.4063720703125,0.4996768534183502,1.2296043634414673,0.5242444276809692,1.2900601625442505,True
Scratch CNN,415,Orange___Haunglongbing_(Citrus_greening),0.5377197265625,0.6155145764350891,1.1446754932403564,0.6077732443809509,1.1302788257598877,True
Scratch CNN,416,"Pepper,_bell___healthy",0.54302978515625,0.5501796007156372,1.0131665468215942,0.4966474175453186,0.9145859479904175,True
Scratch CNN,417,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.310546875,0.8425140976905823,2.7130014896392822,0.6397123336791992,2.0599541664123535,True
Scratch CNN,418,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),0.53631591796875,0.6187983751296997,1.153794527053833,0.5796072483062744,1.0807198286056519,True
Scratch CNN,419,Apple___healthy,0.41082763671875,0.6166261434555054,1.5009363889694214,0.5620508193969727,1.3680939674377441,True
Scratch CNN,420,Apple___Apple_scab,0.32623291015625,0.4369085729122162,1.339253544807434,0.37067484855651855,1.1362276077270508,True
Scratch CNN,421,Orange___Haunglongbing_(Citrus_greening),0.59320068359375,0.5565860271453857,0.9382761120796204,0.5105209350585938,0.8606209754943848,True
Scratch CNN,422,Orange___Haunglongbing_(Citrus_greening),0.5091552734375,0.4439542293548584,0.8719426989555359,0.40850597620010376,0.8023210167884827,True
Scratch CNN,423,Soybean___healthy,0.56488037109375,0.6115453243255615,1.0826103687286377,0.5903571248054504,1.0451011657714844,True
DenseNet-121,392,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,393,Corn_(maize)___Northern_Leaf_Blight,0.564453125,0.641169011592865,1.1359119415283203,0.6676105856895447,1.1827564239501953,True
DenseNet-121,394,Corn_(maize)___Northern_Leaf_Blight,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,395,Corn_(maize)___healthy,0.99993896484375,0.9998337626457214,0.9998947978019714,0.9998398423194885,0.9999008774757385,True
DenseNet-121,396,Apple___Cedar_apple_rust,0.37127685546875,0.4574507176876068,1.232101321220398,0.4410722255706787,1.1879874467849731,True
DenseNet-121,397,Tomato___Spider_mites Two-spotted_spider_mite,0.3326416015625,0.2482449859380722,0.7462836503982544,0.2630133032798767,0.7906807065010071,True
DenseNet-121,398,Orange___Haunglongbing_(Citrus_greening),0.5374755859375,0.3799881339073181,0.7069867849349976,0.387071430683136,0.7201656103134155,True
DenseNet-121,399,Peach___Bacterial_spot,0.2744140625,0.38719862699508667,1.411001443862915,0.3675488829612732,1.3393951654434204,True
DenseNet-121,400,Peach___Bacterial_spot,0.46124267578125,0.4669516682624817,1.012377381324768,0.4549853801727295,0.9864338040351868,True
DenseNet-121,401,Apple___healthy,0.4141845703125,0.424064040184021,1.023852825164795,0.42706501483917236,1.0310983657836914,True
DenseNet-121,402,Soybean___healthy,0.48870849609375,0.6627739667892456,1.3561744689941406,0.6444368362426758,1.318652868270874,True
DenseNet-121,403,Grape___Esca_(Black_Measles),0.48480224609375,0.2503892183303833,0.5164769887924194,0.3046238124370575,0.6283465623855591,True
DenseNet-121,404,Grape___Black_rot,0.3914794921875,0.5408788919448853,1.3816276788711548,0.5200968980789185,1.328541874885559,True
DenseNet-121,405,Peach___Bacterial_spot,0.56304931640625,0.4367576837539673,0.775700569152832,0.4452320337295532,0.7907513976097107,True
DenseNet-121,406,Soybean___healthy,0.47784423828125,0.6496493816375732,1.3595421314239502,0.6306841373443604,1.3198529481887817,True
DenseNet-121,407,Soybean___healthy,0.48394775390625,0.4849136471748352,1.0019959211349487,0.48499345779418945,1.0021607875823975,True
DenseNet-121,408,Apple___Black_rot,0.5338134765625,0.6425853371620178,1.2037638425827026,0.6228951215744019,1.1668778657913208,True
DenseNet-121,409,Raspberry___healthy,0.4530029296875,0.4763249158859253,1.0514830350875854,0.4649916887283325,1.0264650583267212,True
DenseNet-121,410,Soybean___healthy,0.45465087890625,0.5948294401168823,1.3083213567733765,0.577193021774292,1.269530177116394,True
DenseNet-121,411,Orange___Haunglongbing_(Citrus_greening),0.44989013671875,0.390271931886673,0.8674827218055725,0.41163599491119385,0.9149700403213501,True
DenseNet-121,412,Tomato___Septoria_leaf_spot,0.246826171875,0.36092546582221985,1.4622657299041748,0.3597446084022522,1.4574816226959229,True
DenseNet-121,413,Apple___healthy,0.458984375,0.6679005026817322,1.4551705121994019,0.6424258351325989,1.3996682167053223,True
DenseNet-121,414,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.4063720703125,0.4065893292427063,1.0005346536636353,0.4022742211818695,0.9899160265922546,True
DenseNet-121,415,Orange___Haunglongbing_(Citrus_greening),0.5377197265625,0.674588143825531,1.2545348405838013,0.6493095755577087,1.2075241804122925,True
DenseNet-121,416,"Pepper,_bell___healthy",0.54302978515625,0.7231691479682922,1.3317301273345947,0.7097851634025574,1.307083249092102,True
DenseNet-121,417,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.310546875,0.4794418215751648,1.5438629388809204,0.4580208659172058,1.4748847484588623,True
DenseNet-121,418,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),0.53631591796875,0.3677772283554077,0.6857473850250244,0.39318081736564636,0.7331141829490662,True
DenseNet-121,419,Apple___healthy,0.41082763671875,0.6620767116546631,1.6115680932998657,0.5955682396888733,1.4496791362762451,True
DenseNet-121,420,Apple___Apple_scab,0.32623291015625,0.3994460999965668,1.2244199514389038,0.38976287841796875,1.1947380304336548,True
DenseNet-121,421,Orange___Haunglongbing_(Citrus_greening),0.59320068359375,0.6904963254928589,1.1640180349349976,0.6815093159675598,1.1488680839538574,True
DenseNet-121,422,Orange___Haunglongbing_(Citrus_greening),0.5091552734375,0.6817427277565002,1.3389681577682495,0.6601714491844177,1.296601414680481,True
DenseNet-121,423,Soybean___healthy,0.56488037109375,0.5864419341087341,1.0381700992584229,0.5731326937675476,1.0146089792251587,True
Scratch CNN,424,Orange___Haunglongbing_(Citrus_greening),0.38970947265625,0.7678243517875671,1.9702481031417847,0.6176458597183228,1.584887981414795,True
Scratch CNN,425,Tomato___Bacterial_spot,0.4954833984375,0.5417008399963379,1.0932774543762207,0.593885600566864,1.1985983848571777,True
Scratch CNN,426,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
Scratch CNN,427,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),0.3966064453125,0.5672459006309509,1.4302488565444946,0.5055445432662964,1.2746756076812744,True
Scratch CNN,428,Tomato___healthy,0.49676513671875,0.4476911127567291,0.9012128114700317,0.4525088667869568,0.9109110832214355,True
Scratch CNN,429,Orange___Haunglongbing_(Citrus_greening),0.3878173828125,0.33110368251800537,0.8537618517875671,0.3520106077194214,0.9076710343360901,True
Scratch CNN,430,Apple___healthy,0.37188720703125,0.8247507214546204,2.2177443504333496,0.6766849756240845,1.8195973634719849,True
Scratch CNN,431,Tomato___Spider_mites Two-spotted_spider_mite,0.21575927734375,0.4437851905822754,2.0568532943725586,0.36580514907836914,1.6954318284988403,True
Scratch CNN,432,Peach___Bacterial_spot,0.403076171875,0.3802190124988556,0.9432932138442993,0.34533873200416565,0.8567579984664917,True
Scratch CNN,433,Apple___Cedar_apple_rust,0.30792236328125,0.4004610478878021,1.3005260229110718,0.40751075744628906,1.323420524597168,True
Scratch CNN,434,Apple___healthy,0.39727783203125,0.4113522469997406,1.0354270935058594,0.42772176861763,1.0766313076019287,True
Scratch CNN,435,Raspberry___healthy,0.5799560546875,0.5551772713661194,0.9572747349739075,0.5511514544487,0.9503331184387207,True
Scratch CNN,436,Raspberry___healthy,0.5098876953125,0.5370033383369446,1.0531796216964722,0.5105253458023071,1.0012506246566772,True
Scratch CNN,437,Tomato___Spider_mites Two-spotted_spider_mite,0.3841552734375,0.14645765721797943,0.38124600052833557,0.24218609929084778,0.6304380297660828,True
Scratch CNN,438,Apple___Apple_scab,0.4205322265625,0.5882814526557922,1.398897409439087,0.5922550559043884,1.40834641456604,True
Scratch CNN,439,Orange___Haunglongbing_(Citrus_greening),0.45196533203125,0.40916791558265686,0.905308187007904,0.3933837115764618,0.870384693145752,True
Scratch CNN,440,Squash___Powdery_mildew,0.6685791015625,0.835517942905426,1.2496919631958008,0.827140748500824,1.2371621131896973,True
Scratch CNN,441,Apple___Cedar_apple_rust,0.32879638671875,0.22779934108257294,0.6928279995918274,0.24343335628509521,0.7403772473335266,True
Scratch CNN,442,Soybean___healthy,0.53515625,0.6713774800300598,1.254544734954834,0.5559329986572266,1.0388237237930298,True
Scratch CNN,443,Tomato___Spider_mites Two-spotted_spider_mite,0.27947998046875,0.25464731454849243,0.911146879196167,0.2960595190525055,1.0593228340148926,True
Scratch CNN,444,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.38714599609375,0.4997624456882477,1.290888786315918,0.4873468279838562,1.2588192224502563,True
Scratch CNN,445,Tomato___healthy,0.5228271484375,0.4653525650501251,0.8900696039199829,0.4461406469345093,0.8533234000205994,True
Scratch CNN,446,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.4176025390625,0.27586236596107483,0.6605859398841858,0.3590293526649475,0.859739363193512,False
Scratch CNN,447,Grape___Esca_(Black_Measles),0.4451904296875,0.4034799337387085,0.906308650970459,0.4319593012332916,0.97027987241745,True
Scratch CNN,448,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
Scratch CNN,449,Peach___Bacterial_spot,0.34063720703125,0.3219022750854492,0.9450003504753113,0.28749871253967285,0.8440026640892029,True
Scratch CNN,450,"Pepper,_bell___healthy",0.5628662109375,0.4876244068145752,0.8663238286972046,0.49723386764526367,0.8833962082862854,True
Scratch CNN,451,Squash___Powdery_mildew,0.66351318359375,0.8165960907936096,1.2307157516479492,0.7735739946365356,1.165875792503357,True
Scratch CNN,452,Peach___Bacterial_spot,0.1844482421875,0.5476621389389038,2.969191312789917,0.3714459538459778,2.013822078704834,True
Scratch CNN,453,Tomato___Early_blight,0.53704833984375,0.4873775839805603,0.9075115919113159,0.4711025357246399,0.8772069215774536,True
Scratch CNN,454,Tomato___Target_Spot,0.498046875,0.5662811994552612,1.137003779411316,0.5663313865661621,1.1371046304702759,True
Scratch CNN,455,Tomato___Late_blight,0.2757568359375,0.7344066500663757,2.6632399559020996,0.5799798369407654,2.103229284286499,True
DenseNet-121,424,Orange___Haunglongbing_(Citrus_greening),0.38970947265625,0.3875594735145569,0.9944830536842346,0.39002957940101624,1.0008213520050049,True
DenseNet-121,425,Tomato___Bacterial_spot,0.4954833984375,0.6205670237541199,1.2524476051330566,0.6152958273887634,1.2418091297149658,True
DenseNet-121,426,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,427,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),0.3966064453125,0.5705145001411438,1.4384902715682983,0.5470627546310425,1.379359245300293,True
DenseNet-121,428,Tomato___healthy,0.49676513671875,0.5718613266944885,1.1511703729629517,0.5779539942741394,1.1634351015090942,True
DenseNet-121,429,Orange___Haunglongbing_(Citrus_greening),0.3878173828125,0.5320674777030945,1.3719536066055298,0.5163319110870361,1.3313789367675781,True
DenseNet-121,430,Apple___healthy,0.37188720703125,0.5728618502616882,1.540418267250061,0.5295981764793396,1.4240827560424805,True
DenseNet-121,431,Tomato___Spider_mites Two-spotted_spider_mite,0.21575927734375,0.3662630319595337,1.6975539922714233,0.3536888360977173,1.6392751932144165,True
DenseNet-121,432,Peach___Bacterial_spot,0.403076171875,0.49770933389663696,1.2347773313522339,0.4884437024593353,1.2117900848388672,True
DenseNet-121,433,Apple___Cedar_apple_rust,0.30792236328125,0.2927670180797577,0.9507819414138794,0.2928813099861145,0.9511530995368958,True
DenseNet-121,434,Apple___healthy,0.39727783203125,0.48542845249176025,1.2218866348266602,0.47390222549438477,1.1928735971450806,True
DenseNet-121,435,Raspberry___healthy,0.5799560546875,0.7141504287719727,1.2313871383666992,0.7020124793052673,1.2104580402374268,True
DenseNet-121,436,Raspberry___healthy,0.5098876953125,0.7215149998664856,1.4150469303131104,0.6946258544921875,1.3623114824295044,True
DenseNet-121,437,Tomato___Spider_mites Two-spotted_spider_mite,0.3841552734375,0.5246918797492981,1.365832805633545,0.508158802986145,1.3227953910827637,True
DenseNet-121,438,Apple___Apple_scab,0.4205322265625,0.6407843828201294,1.5237462520599365,0.6002950668334961,1.4274650812149048,True
DenseNet-121,439,Orange___Haunglongbing_(Citrus_greening),0.45196533203125,0.5284853577613831,1.1693050861358643,0.5084117650985718,1.1248910427093506,True
DenseNet-121,440,Squash___Powdery_mildew,0.6685791015625,0.7806813716888428,1.1676723957061768,0.7755638957023621,1.1600182056427002,True
DenseNet-121,441,Apple___Cedar_apple_rust,0.32879638671875,0.4670272469520569,1.4204148054122925,0.44711923599243164,1.3598666191101074,True
DenseNet-121,442,Soybean___healthy,0.53515625,0.699384868144989,1.3068797588348389,0.6845335960388184,1.2791284322738647,True
DenseNet-121,443,Tomato___Spider_mites Two-spotted_spider_mite,0.27947998046875,0.37908756732940674,1.3564033508300781,0.3758324384689331,1.3447562456130981,True
DenseNet-121,444,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.38714599609375,0.47737014293670654,1.2330493927001953,0.4646061062812805,1.2000797986984253,True
DenseNet-121,445,Tomato___healthy,0.5228271484375,0.31414636969566345,0.6008608341217041,0.35872000455856323,0.6861158609390259,True
DenseNet-121,446,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.4176025390625,0.6135497689247131,1.469219446182251,0.570659875869751,1.3665143251419067,True
DenseNet-121,447,Grape___Esca_(Black_Measles),0.4451904296875,0.41444921493530273,0.9309481382369995,0.4248688220977783,0.9543529748916626,True
DenseNet-121,448,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,449,Peach___Bacterial_spot,0.34063720703125,0.40471166372299194,1.1881017684936523,0.39921167492866516,1.1719555854797363,True
DenseNet-121,450,"Pepper,_bell___healthy",0.5628662109375,0.7224189043045044,1.2834646701812744,0.6958549618721008,1.2362706661224365,True
DenseNet-121,451,Squash___Powdery_mildew,0.66351318359375,0.7060847878456116,1.064160943031311,0.6898401975631714,1.0396782159805298,True
DenseNet-121,452,Peach___Bacterial_spot,0.1844482421875,0.28687146306037903,1.5552952289581299,0.27261826395988464,1.478020429611206,True
DenseNet-121,453,Tomato___Early_blight,0.53704833984375,0.5339296460151672,0.994192898273468,0.5161815881729126,0.9611454606056213,True
DenseNet-121,454,Tomato___Target_Spot,0.498046875,0.6408006548881531,1.286627173423767,0.6288440227508545,1.262620210647583,True
DenseNet-121,455,Tomato___Late_blight,0.2757568359375,0.43513643741607666,1.5779715776443481,0.4080355763435364,1.4796934127807617,True
Scratch CNN,456,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,0.71405029296875,0.511357843875885,0.7161369919776917,0.6058791279792786,0.8485104441642761,True
Scratch CNN,457,"Pepper,_bell___healthy",0.484619140625,0.2898961901664734,0.5981938242912292,0.3306005895137787,0.6821864247322083,True
Scratch CNN,458,Orange___Haunglongbing_(Citrus_greening),0.44183349609375,0.5231481194496155,1.1840391159057617,0.5140620470046997,1.1634745597839355,True
Scratch CNN,459,Cherry_(including_sour)___healthy,0.301513671875,0.3664713501930237,1.2154386043548584,0.472996324300766,1.5687391757965088,True
Scratch CNN,460,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.3153076171875,0.5608959794044495,1.778885006904602,0.4995245635509491,1.584245204925537,True
Scratch CNN,461,Tomato___Bacterial_spot,0.3260498046875,0.607318639755249,1.8626559972763062,0.5191687941551208,1.5922991037368774,True
Scratch CNN,462,Apple___healthy,0.45526123046875,0.3455973267555237,0.7591187357902527,0.34805741906166077,0.7645224332809448,True
Scratch CNN,463,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.4090576171875,0.41167277097702026,1.0063930749893188,0.42026573419570923,1.0273998975753784,True
Scratch CNN,464,Strawberry___healthy,0.528076171875,0.7855901122093201,1.4876453876495361,0.7436579465866089,1.4082399606704712,True
Scratch CNN,465,Blueberry___healthy,0.40533447265625,0.3727017641067505,0.9194918870925903,0.36831140518188477,0.9086604714393616,True
Scratch CNN,466,Soybean___healthy,0.53924560546875,0.5811591744422913,1.0777263641357422,0.5300849080085754,0.9830120205879211,True
Scratch CNN,467,Orange___Haunglongbing_(Citrus_greening),0.5567626953125,0.6981284022331238,1.2539066076278687,0.7030022740364075,1.2626605033874512,True
Scratch CNN,468,Tomato___Late_blight,0.07147216796875,0.16476742923259735,2.3053369522094727,0.11541018635034561,1.6147570610046387,True
Scratch CNN,469,"Pepper,_bell___healthy",0.5186767578125,0.5796633362770081,1.1175811290740967,0.6011896729469299,1.1590834856033325,True
Scratch CNN,470,Orange___Haunglongbing_(Citrus_greening),0.477783203125,0.6132702827453613,1.2835743427276611,0.6182395815849304,1.2939751148223877,True
Scratch CNN,471,Cherry_(including_sour)___healthy,0.34332275390625,0.4696764349937439,1.3680317401885986,0.4892376661300659,1.425007939338684,True
Scratch CNN,472,Orange___Haunglongbing_(Citrus_greening),0.5343017578125,0.8757980465888977,1.639145016670227,0.8130457997322083,1.521697759628296,True
Scratch CNN,473,Orange___Haunglongbing_(Citrus_greening),0.4522705078125,0.5853269696235657,1.294196605682373,0.5371622443199158,1.1877012252807617,True
Scratch CNN,474,Potato___Late_blight,0.56158447265625,0.6302527189254761,1.122275948524475,0.5553911328315735,0.9889716506004333,False
Scratch CNN,475,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.41351318359375,0.813980221748352,1.9684504270553589,0.6920710206031799,1.6736371517181396,True
Scratch CNN,476,Tomato___Target_Spot,0.4605712890625,0.3703708052635193,0.8041552305221558,0.4432527720928192,0.9623977541923523,True
Scratch CNN,477,Soybean___healthy,0.64990234375,0.7895252704620361,1.214836835861206,0.7974006533622742,1.2269545793533325,True
Scratch CNN,478,Tomato___Spider_mites Two-spotted_spider_mite,0.38922119140625,0.13074849545955658,0.33592337369918823,0.1956784427165985,0.5027435421943665,True
